"TIME","GEO","density","gdp","employment"
2017,"AT2",70.3,67341.13,879.6
2017,"AT21",59.9,19911.48,261.3
2017,"AT211",146.1,11698.19,148.4
2017,"AT212",30.7,3475.93,49.4
2017,"AT213",45,4737.36,63.4
2017,"AT22",76.2,47429.65,618.3
2017,"AT221",358.9,21381.47,267.5
2017,"AT222",24.8,2952.3,38.9
2017,"AT223",49.6,6133.34,71.5
2017,"AT224",80,8226.75,120.9
2017,"AT225",88.3,5636.62,76.4
2017,"AT226",33.1,3099.19,43.1
2017,"AT3",93.4,141930.14,1667.8
2017,"AT31",125.4,62882.97,757.8
2017,"AT311",102.5,10519.74,131.7
2017,"AT312",343.5,30633.05,366.1
2017,"AT313",79.2,5802.56,75.4
2017,"AT314",70.1,6844.22,75.7
2017,"AT315",98.9,9083.39,109
2017,"AT32",78.1,27665.05,311.9
2017,"AT321",20.2,715.37,9.7
2017,"AT322",38.4,7228.82,88.1
2017,"AT323",215.6,19720.87,214.1
2017,"AT33",59.8,33411.55,403.7
2017,"AT331",26.8,1517.08,16.7
2017,"AT332",148.8,13707.51,176.6
2017,"AT333",24.4,1652.75,24.1
2017,"AT334",31.5,4830.42,53.7
2017,"AT335",64.8,11703.8,132.7
2017,"AT34",154,17970.57,194.3
2017,"AT341",49.1,4372.95,46.9
2017,"AT342",439.9,13596.5,147.4
2017,"ATZ",NA,130.07,0.7
2017,"ATZZ",NA,130.07,0.7
2017,"ATZZZ",NA,130.07,0.7
2017,"PL",123.6,467426.59,16315
2017,"PL2",288.8,94993.37,3285.8
2017,"PL21",222.5,37644.76,1403.7
2017,"PL213",2379.8,15626.94,496.4
2017,"PL214",178.2,6778.19,259.6
2017,"PL217",175.8,3618.73,153.1
2017,"PL218",152.1,4040.81,188
2017,"PL219",128,2418.28,110.8
2017,"PL21A",275.1,5161.81,195.8
2017,"PL22",370.7,57348.61,1882.1
2017,"PL224",169,5472.09,203.7
2017,"PL225",285.9,8430.94,292.3
2017,"PL227",471.5,6837.04,219.5
2017,"PL228",277.2,3910.81,141.7
2017,"PL229",537.7,6845.33,204.4
2017,"PL22A",1952.3,11889.18,381.3
2017,"PL22B",382.1,7822.16,248.9
2017,"PL22C",436.5,6141.32,190.3
2017,"PL4",94.3,73786.01,2680
2017,"PL41",117.4,46251.97,1598.5
2017,"PL411",63.7,3776.81,154.1
2017,"PL414",103.8,6209.8,247.3
2017,"PL415",2095.2,13105.41,354.2
2017,"PL416",115.6,7346.32,295.3
2017,"PL417",93.4,6095.85,240.8
2017,"PL418",132.1,9717.79,306.8
2017,"PL42",76.9,17316.07,669.3
2017,"PL424",1725.3,5795.74,207.4
2017,"PL426",81.9,3545.44,142.7
2017,"PL427",42.1,3146.36,134.1
2017,"PL428",69.2,4828.53,185.1
2017,"PL43",72.8,10217.97,412.2
2017,"PL431",63.4,3822.55,162.9
2017,"PL432",80,6395.43,249.3
2017,"PL5",131.2,48582.51,1605.5
2017,"PL51",144.9,39021.47,1220.3
2017,"PL514",2220.7,13061.01,401.9
2017,"PL515",100.5,5385.69,187.7
2017,"PL516",129.3,7395.26,183.7
2017,"PL517",155.5,5835.86,210.3
2017,"PL518",91.7,7343.37,236.7
2017,"PL52",102,9561.04,385.2
2017,"PL523",90.4,2731.23,118
2017,"PL524",110.8,6830.08,267.2
2017,"PL6",98.9,60013.77,2405.2
2017,"PL61",117.2,20495.59,861.1
2017,"PL613",270.5,9646.64,372.4
2017,"PL616",96.8,3200.39,152.9
2017,"PL617",92.2,2927.83,131.2
2017,"PL618",56.9,1779.27,69.8
2017,"PL619",100.4,2941.47,134.8
2017,"PL62",61.4,12261.78,550.1
2017,"PL621",73.1,4366.33,197.3
2017,"PL622",60.9,5863.14,256.3
2017,"PL623",48.1,2032.57,96.5
2017,"PL63",129.5,27256.4,994
2017,"PL633",1853.1,13206.79,414.9
2017,"PL634",135.6,5139.08,209.9
2017,"PL636",64.7,3087.24,128
2017,"PL637",55.8,1779.54,86
2017,"PL638",106,4043.75,155.2
2017,"PL7",124.5,38948.72,1641.2
2017,"PL71",136.2,28072.74,1124.2
2017,"PL711",2362.8,10444.26,383.9
2017,"PL712",174.7,3892.09,155
2017,"PL713",98.6,6731.11,254.3
2017,"PL714",79,3794.46,182.1
2017,"PL715",88.9,3211.09,148.9
2017,"PL72",106.1,10875.97,517
2017,"PL721",151.2,7304.05,323
2017,"PL722",72,3571.92,194
2017,"PL8",85.4,46423.16,2186.8
2017,"PL81",84.6,17947.32,860.8
2017,"PL811",50.8,2222.22,110.5
2017,"PL812",67.2,4129.88,220.2
2017,"PL814",169.5,7967.94,340.1
2017,"PL815",85.8,3627.02,190
2017,"PL82",117.8,18085.07,843.5
2017,"PL821",86,3429.62,180.4
2017,"PL822",90.8,2495.31,132.3
2017,"PL823",176.7,6710.52,287.4
2017,"PL824",136.2,5449.89,243.4
2017,"PL84",57.8,10390.5,482.5
2017,"PL841",98.5,5107.52,220.4
2017,"PL842",44,3210.82,157.9
2017,"PL843",43.5,2072.16,104.2
2017,"PL9",151.8,104679.32,2510.5
2017,"PL91",501.2,80174.75,1398.3
2017,"PL911",3470,63120.01,1041.6
2017,"PL912",204.2,6386.07,149.8
2017,"PL913",259.1,10668.94,206.9
2017,"PL92",80,24504.3,1112.2
2017,"PL921",106.6,5161.28,273.1
2017,"PL922",65,3137.26,156.1
2017,"PL923",99.7,6010.53,164.5
2017,"PL924",59.1,3513.07,178.5
2017,"PL925",69.7,3933.28,209.1
2017,"PL926",103.2,2749.15,130.9
2017,"PT",113.2,195947.2,4802.6
2017,"PT1",111.5,186904.4,4563.82
2017,"PT11",169.6,57652.65,1642.99
2017,"PT111",106.5,3405.04,96.5
2017,"PT112",328.2,6424.25,195.05
2017,"PT119",286.8,6512.44,194.44
2017,"PT11A",848.2,31335.55,800
2017,"PT11B",30.3,1054.28,33.55
2017,"PT11C",231.7,4856.61,176.62
2017,"PT11D",48.3,2583.16,95.19
2017,"PT11E",19.7,1481.33,51.64
2017,"PT15",89.3,9223.7,217.25
2017,"PT150",89.3,9223.7,217.25
2017,"PT16",79.9,36823.21,989.23
2017,"PT16B",162.1,5535.15,168.34
2017,"PT16D",221.5,6794.79,175.86
2017,"PT16E",102,7558.09,188.95
2017,"PT16F",117.4,5431.57,134.22
2017,"PT16G",79.2,3608.54,106.51
2017,"PT16H",18,1402,34.42
2017,"PT16I",71.3,3679.12,94.52
2017,"PT16J",34.6,2813.95,86.41
2017,"PT17",1006.2,70359.44,1397.58
2017,"PT170",1006.2,70359.44,1397.58
2017,"PT18",23,12845.39,316.77
2017,"PT181",18.2,2483.79,42.39
2017,"PT184",14.1,2202.29,52.31
2017,"PT185",56.5,3934.83,103.76
2017,"PT186",17.9,1584.28,44.94
2017,"PT187",21.6,2640.2,73.38
2017,"PT2",106.1,4110.58,113.73
2017,"PT20",106.1,4110.58,113.73
2017,"PT200",106.1,4110.58,113.73
2017,"PT3",318.7,4783.57,122.31
2017,"PT30",318.7,4783.57,122.31
2017,"PT300",318.7,4783.57,122.31
2017,"PTZ",NA,148.67,2.74
2017,"PTZZ",NA,148.67,2.74
2017,"PTZZZ",NA,148.67,2.74
2017,"RO",85.2,187772.65,8631.2
2017,"RO1",72.5,44134.54,2108.3
2017,"RO11",76.1,22942.15,1178.8
2017,"RO111",76.3,4364.22,281.3
2017,"RO112",53.1,1957.2,124.9
2017,"RO113",106.9,9420.54,342.4
2017,"RO114",74.3,3172.09,174.4
2017,"RO115",77.1,2369.88,158.1
2017,"RO116",56.4,1658.22,97.7
2017,"RO12",68.9,21192.39,929.5
2017,"RO121",53.3,3176.06,138.6
2017,"RO122",103.9,6334.45,247.6
2017,"RO123",55.5,1400.85,75.9
2017,"RO124",46.2,2091.53,97.2
2017,"RO125",81.1,3933.13,184
2017,"RO126",74.4,4256.38,186.2
2017,"RO2",84.2,38674.91,2528.1
2017,"RO21",89.5,19438.39,1583.2
2017,"RO211",91.7,3519.36,283.2
2017,"RO212",80,1880.82,152.9
2017,"RO213",148.2,6238.41,385.2
2017,"RO214",77.6,2627.42,265
2017,"RO215",74.5,3468.08,291.9
2017,"RO216",73,1704.3,205.2
2017,"RO22",78.1,19236.53,944.9
2017,"RO221",66.5,2103.59,137.7
2017,"RO222",70.6,2598.68,148.9
2017,"RO223",102,7976.41,288.8
2017,"RO224",118.4,3208.92,175.4
2017,"RO225",39.7,1486.73,93.2
2017,"RO226",69.2,1862.2,101
2017,"RO3",149.9,73104.81,2414.5
2017,"RO31",89.2,22084.23,1225.7
2017,"RO311",87.4,5245.58,277.7
2017,"RO312",60.4,1465.93,127.8
2017,"RO313",126.5,3362.98,147.1
2017,"RO314",80.2,1193.65,84.5
2017,"RO315",60.3,1616.99,136.3
2017,"RO316",157.5,7315.76,316.8
2017,"RO317",61.3,1883.33,135.5
2017,"RO32",1304.6,51020.57,1188.8
2017,"RO321",7981.6,45727.46,1035.5
2017,"RO322",296.7,5293.12,153.3
2017,"RO4",62.4,31709.22,1580.3
2017,"RO41",68.9,13996.31,868.6
2017,"RO411",87.9,4557.25,271.5
2017,"RO412",57.9,2993.71,150.6
2017,"RO413",52.1,1523.11,109.4
2017,"RO414",76.1,2388.33,175
2017,"RO415",62.9,2533.9,162.1
2017,"RO42",56.6,17712.91,711.8
2017,"RO421",55.2,4125.92,181.8
2017,"RO422",32.9,2085.6,75.7
2017,"RO423",55.8,2966.03,146.7
2017,"RO424",81.9,8535.35,307.6
2017,"ROZ",NA,149.18,NA
2017,"ROZZ",NA,149.18,NA
2017,"ROZZZ",NA,149.18,NA
2017,"SI",102.6,43009.13,989.62
2017,"SI0",102.6,43009.13,989.62
2017,"SI03",88.4,18720.78,466.49
2017,"SI031",86.8,1622.81,43.91
2017,"SI032",150.2,5428.47,139.42
2017,"SI033",68.4,1181.72,29.32
2017,"SI034",111.3,4864.78,120.15
2017,"SI035",118.6,627.53,16.6
2017,"SI036",78.6,1302.49,31
2017,"SI037",53.6,2899.05,65.71
2017,"SI038",36.6,793.93,20.39
2017,"SI04",124.9,24288.35,523.13
2017,"SI041",232.4,15818.46,332.43
2017,"SI042",95.9,3787.07,84.16
2017,"SI043",50.7,2261.18,53.92
2017,"SI044",109,2421.62,52.63
2017,"SK",111.7,84532.19,2372.26
2017,"SK0",111.7,84532.19,2372.26
2017,"SK01",319.8,24254.4,460.3
2017,"SK010",319.8,24254.4,460.3
2017,"SK02",123.3,25766.94,795.62
2017,"SK021",138.2,9375.01,236.84
2017,"SK022",131.2,7360.32,266.7
2017,"SK023",108,9031.61,292.09
2017,"SK03",82.9,16543.91,553.48
2017,"SK031",102.5,9193.96,307.53
2017,"SK032",68.9,7349.95,245.95
2017,"SK04",103.6,17966.95,562.86
2017,"SK041",91.9,7667.77,273.89
2017,"SK042",119.2,10299.18,288.97
2017,"FI",18.1,226301,2561.8
2017,"FI1",18.1,224846.79,2542.3
2017,"FI19",23.7,49914.14,611.37
2017,"FI193",16.5,9423.17,113.11
2017,"FI194",14.2,6201.87,86.17
2017,"FI195",23.4,7064.81,85.8
2017,"FI196",28.3,8058.38,100.76
2017,"FI197",40.6,19165.91,225.54
2017,"FI1B",181,88364.52,891.51
2017,"FI1B1",181,88364.52,891.51
2017,"FI1C",36.8,42389.41,499.71
2017,"FI1C1",44.7,18399.32,218.14
2017,"FI1C2",33.3,5780.46,73.15
2017,"FI1C3",39.3,6578.48,82.23
2017,"FI1C4",34.3,6547.86,73.94
2017,"FI1C5",24.4,5083.31,52.26
2017,"FI1D",6.4,44178.72,539.71
2017,"FI1D1",10.4,4658.86,60.25
2017,"FI1D2",14.7,8488.26,101.88
2017,"FI1D3",9.2,5090.53,65.4
2017,"FI1D5",13.7,2556.91,30.02
2017,"FI1D7",1.9,6972.33,78.71
2017,"FI1D8",3.7,2325.18,33.43
2017,"FI1D9",11.2,14086.65,170.03
2017,"FI2",18.9,1395.22,18.36
2017,"FI20",18.9,1395.22,18.36
2017,"FI200",18.9,1395.22,18.36
2017,"FIZ",NA,58.99,1.14
2017,"FIZZ",NA,58.99,1.14
2017,"FIZZZ",NA,58.99,1.14
2017,"SE",24.7,480025.53,5017
2017,"SE1",88.2,218273.96,2084
2017,"SE11",350.8,149365.45,1308
2017,"SE110",350.8,149365.45,1308
2017,"SE12",43.6,68908.52,776
2017,"SE121",44.6,16655.43,174
2017,"SE122",47.7,10202.8,119
2017,"SE123",43.1,18787.46,217
2017,"SE124",34.9,12529.27,143
2017,"SE125",52.6,10733.55,123
2017,"SE2",57,191014.68,2128
2017,"SE21",25.7,35108.45,424
2017,"SE211",34,15308.3,185
2017,"SE212",23.3,8788.23,100
2017,"SE213",21.8,8892.18,108
2017,"SE214",18.6,2119.74,31
2017,"SE22",107.5,61663.03,693
2017,"SE221",54.2,5718.43,72
2017,"SE224",121.7,55944.6,621
2017,"SE23",68.6,94243.2,1010
2017,"SE231",59.4,11966.67,146
2017,"SE232",70.6,82276.53,865
2017,"SE3",6.1,70627.67,804
2017,"SE31",13.4,32257.43,376
2017,"SE311",16,10612.63,121
2017,"SE312",10.2,11086.73,128
2017,"SE313",15.7,10558.08,127
2017,"SE32",5.3,15224.01,176
2017,"SE321",11.4,10188.28,116
2017,"SE322",2.6,5035.73,61
2017,"SE33",3.4,23146.23,252
2017,"SE331",4.9,10808.12,130
2017,"SE332",2.6,12338.11,122
2017,"SEZ",NA,109.22,1
2017,"SEZZ",NA,109.22,1
2017,"SEZZZ",NA,109.22,1
2017,"NO",17.1,353316.39,2747
2017,"NO0",17.1,299514.01,2739
2017,"NO01",252.5,97400.29,764
2017,"NO011",1551.2,65304.29,479
2017,"NO012",131.5,32096,285
2017,"NO02",7.7,16864.43,186
2017,"NO021",7.5,8577.91,93
2017,"NO022",7.9,8286.52,93
2017,"NO03",29.1,43464.19,445
2017,"NO031",75.1,11828.02,124
2017,"NO032",20,12994.28,131
2017,"NO033",115.7,10728.92,111
2017,"NO034",12.2,7912.98,78
2017,"NO04",31.9,41649.1,394
2017,"NO041",13.6,4682.59,50
2017,"NO042",26.8,8826.09,91
2017,"NO043",53.5,28140.42,253
2017,"NO05",19,50130.44,463
2017,"NO051",35.2,30073.25,269
2017,"NO052",6.2,5885.63,60
2017,"NO053",18.2,14171.55,134
2017,"NO06",11.7,24587.91,236
2017,"NO061",17.7,18590.71,171
2017,"NO062",6.5,5997.2,66
2017,"NO07",4.5,25417.65,251
2017,"NO071",6.7,12425.91,121
2017,"NO072",6.6,9033.25,91
2017,"NO073",1.6,3958.48,40
2017,"NOZ",NA,53802.38,8
2017,"NOZZ",NA,53802.38,8
2017,"NOZZZ",NA,53802.38,8
2017,"ME",45.7,4299.09,NA
2017,"ME0",45.7,4299.09,NA
2017,"ME00",45.7,4299.09,NA
2017,"ME000",45.7,4299.09,NA
2017,"MK",83.3,10038.3,812.32
2017,"MK0",83.3,10038.3,812.32
2017,"MK00",83.3,10038.3,812.32
2017,"MK001",37.7,763.58,61.95
2017,"MK002",49.8,829.72,78.74
2017,"MK003",66,852.39,68.28
2017,"MK004",63.5,985.79,99.74
2017,"MK005",48.6,1077.51,126.7
2017,"MK006",132.9,733.86,93.8
2017,"MK007",76.3,498.89,44.23
2017,"MK008",345.7,4296.55,238.88
2017,"AL",99.8,11559.04,NA
2017,"AL0",99.8,11559.04,NA
2017,"AL01",76.1,2707.01,NA
2017,"AL011",49.9,367.2,NA
2017,"AL012",373,1169.27,NA
2017,"AL013",32.8,197.35,NA
2017,"AL014",77,376.87,NA
2017,"AL015",58.5,596.33,NA
2017,"AL02",232.4,5640.05,NA
2017,"AL021",84.8,787.17,NA
2017,"AL022",528.2,4852.89,NA
2017,"AL03",68.9,3211.98,NA
2017,"AL031",72,438.56,NA
2017,"AL032",159.5,1237.34,NA
2017,"AL033",22.4,257.11,NA
2017,"AL034",56.9,631.48,NA
2017,"AL035",69.9,647.48,NA
2017,"RS",91.5,39235.33,2803.15
2017,"RS1",146.1,26259.63,1461.21
2017,"RS11",534.2,15853.22,773.65
2017,"RS110",534.2,15853.22,773.65
2017,"RS12",88.3,10406.41,687.56
2017,"RS121",71.6,775.85,57.94
2017,"RS122",67.6,1391.68,89.55
2017,"RS123",157.3,4269.63,248.37
2017,"RS124",60.3,614.55,49.72
2017,"RS125",101.8,922.77,77.11
2017,"RS126",55.7,854.67,61.07
2017,"RS127",88.2,1577.26,103.8
2017,"RS2",66.1,12950.1,1341.4
2017,"RS21",73.6,7536.99,781.69
2017,"RS211",44.3,1187.13,120.77
2017,"RS212",66.9,708.89,74.08
2017,"RS213",87.4,989.62,126.03
2017,"RS214",67.1,1005.3,99.07
2017,"RS215",77.6,687.65,71.54
2017,"RS216",85.4,763.62,87.65
2017,"RS217",78.2,873.06,101.09
2017,"RS218",119.9,1321.72,101.46
2017,"RS22",58.4,5413.12,559.71
2017,"RS221",33.7,588.87,41.29
2017,"RS222",44.8,734.7,75.41
2017,"RS223",30.3,339.14,46.13
2017,"RS224",73.5,562.74,81.97
2017,"RS225",133.9,1484.64,135
2017,"RS226",31.2,425.38,33.31
2017,"RS227",153,496.19,61.71
2017,"RS228",56.7,504.88,52.22
2017,"RS229",38.3,276.57,32.67
2017,"RSZ",NA,25.6,0.54
2017,"RSZZ",NA,25.6,0.54
2017,"RSZZZ",NA,25.6,0.54
2017,"TR",104.8,760497.01,NA
2017,"TR1",2874.7,236333.79,NA
2017,"TR10",2874.7,236333.79,NA
2017,"TR100",2874.7,236333.79,NA
2017,"TR2",81.7,33588.35,NA
2017,"TR21",93.4,19201.86,NA
2017,"TR211",155.7,12627.33,NA
2017,"TR212",69.1,3120.48,NA
2017,"TR213",54.4,3454.05,NA
2017,"TR22",72.6,14386.48,NA
2017,"TR221",84.8,9472.96,NA
2017,"TR222",54.5,4913.52,NA
2017,"TR3",116.9,95563.7,NA
2017,"TR31",362.8,46659.48,NA
2017,"TR310",362.8,46659.48,NA
2017,"TR32",95.2,24561.04,NA
2017,"TR321",138.8,7294.31,NA
2017,"TR322",86.3,8550.38,NA
2017,"TR323",76.1,8716.34,NA
2017,"TR33",68.1,24343.17,NA
2017,"TR331",107.3,12347.02,NA
2017,"TR332",49.6,4809.4,NA
2017,"TR333",47.8,4270.42,NA
2017,"TR334",67.5,2916.33,NA
2017,"TR4",159.2,88099.78,NA
2017,"TR41",139.6,42278.07,NA
2017,"TR411",279.7,31351.59,NA
2017,"TR412",61.5,8651.38,NA
2017,"TR413",51.1,2275.1,NA
2017,"TR42",187.2,45821.71,NA
2017,"TR421",519.4,28537.44,NA
2017,"TR422",203.3,8779.02,NA
2017,"TR423",145.7,3012.34,NA
2017,"TR424",36.2,3018.34,NA
2017,"TR425",307.3,2474.57,NA
2017,"TR5",107.2,87698.29,NA
2017,"TR51",217.6,69609.45,NA
2017,"TR510",217.6,69609.45,NA
2017,"TR52",50.2,18088.84,NA
2017,"TR521",55.2,15956,NA
2017,"TR522",28,2132.85,NA
2017,"TR6",116.9,75223.15,NA
2017,"TR61",85.4,27712.46,NA
2017,"TR611",115.1,22405.44,NA
2017,"TR612",51.8,3207.22,NA
2017,"TR613",38.3,2099.79,NA
2017,"TR62",138,28275.65,NA
2017,"TR621",161.9,14809.08,NA
2017,"TR622",116.7,13466.57,NA
2017,"TR63",139,19235.05,NA
2017,"TR631",278.1,9824.2,NA
2017,"TR632",78.2,6430.47,NA
2017,"TR633",166.5,2980.38,NA
2017,"TR7",43.6,27749.85,NA
2017,"TR71",49.2,10373.51,NA
2017,"TR711",61.3,2301.65,NA
2017,"TR712",50.4,2619.46,NA
2017,"TR713",47.8,2182.05,NA
2017,"TR714",54.3,1739.37,NA
2017,"TR715",36.6,1530.98,NA
2017,"TR72",40.6,17376.35,NA
2017,"TR721",80.8,11033.13,NA
2017,"TR722",21.9,4048.86,NA
2017,"TR723",29.9,2294.36,NA
2017,"TR8",62,29349.31,NA
2017,"TR81",109.2,7440.07,NA
2017,"TR811",181.1,4286.09,NA
2017,"TR812",59.6,1879.48,NA
2017,"TR813",92.7,1274.5,NA
2017,"TR82",29,5126.31,NA
2017,"TR821",28.5,2592.96,NA
2017,"TR822",24.7,1274.56,NA
2017,"TR823",35.6,1258.79,NA
2017,"TR83",73.4,16782.93,NA
2017,"TR831",141.4,8506.43,NA
2017,"TR832",60.3,2936.75,NA
2017,"TR833",41.5,3130.04,NA
2017,"TR834",57.7,2209.7,NA
2017,"TR9",75.6,16655.36,NA
2017,"TR90",75.6,16655.36,NA
2017,"TR901",169.4,5491.44,NA
2017,"TR902",126.9,3976.36,NA
2017,"TR903",65.4,2490.4,NA
2017,"TR904",84.6,2468.06,NA
2017,"TR905",22.8,1359.83,NA
2017,"TR906",26.6,869.27,NA
2017,"TRA",31.2,11469.89,NA
2017,"TRA1",26.4,6768.28,NA
2017,"TRA11",30.1,4457.18,NA
2017,"TRA12",19.6,1856.9,NA
2017,"TRA13",22.8,454.19,NA
2017,"TRA2",37.7,4701.61,NA
2017,"TRA21",47.7,1591.44,NA
2017,"TRA22",29.2,1439.67,NA
2017,"TRA23",56,1022.61,NA
2017,"TRA24",19.5,647.88,NA
2017,"TRB",50.1,17864.81,NA
2017,"TRB1",47.4,9877.99,NA
2017,"TRB11",65.6,4277.58,NA
2017,"TRB12",66.6,3595.52,NA
2017,"TRB13",33.1,1330.11,NA
2017,"TRB14",11.1,674.78,NA
2017,"TRB2",52.5,7986.81,NA
2017,"TRB21",59.3,3831.09,NA
2017,"TRB22",51.4,1615,NA
2017,"TRB23",49,1284.01,NA
2017,"TRB24",39,1256.71,NA
2017,"TRC",114.7,40900.74,NA
2017,"TRC1",180.4,16518.67,NA
2017,"TRC11",293.1,13300.34,NA
2017,"TRC12",87.3,2515.65,NA
2017,"TRC13",98.2,702.68,NA
2017,"TRC2",107.5,14073.93,NA
2017,"TRC21",103.6,6785.22,NA
2017,"TRC22",112.4,7288.71,NA
2017,"TRC3",85.6,10308.14,NA
2017,"TRC31",92.4,4075.81,NA
2017,"TRC32",126.2,2441.69,NA
2017,"TRC33",70.8,2393.34,NA
2017,"TRC34",59.4,1397.3,NA
2018,"EU27_2020",108.8,13517884.95,207025.31
2018,"BE",375.3,460419.4,4818.2
2018,"BE1",7471.5,83765.57,705
2018,"BE10",7471.5,83765.57,705
2018,"BE100",7471.5,83765.57,705
2018,"BE2",489.9,269965.37,2825.6
2018,"BE21",661.6,88582.3,836.7
2018,"BE211",1093.8,51874.66,486.5
2018,"BE212",689.5,15643.85,153.5
2018,"BE213",342.7,21063.8,196.6
2018,"BE22",365.8,28657.62,355
2018,"BE221",480.1,17352.78,207.1
2018,"BE222",278,6525.45,85.1
2018,"BE223",324.8,4779.39,62.7
2018,"BE23",508.8,55950.81,623.4
2018,"BE231",613.8,7659.21,90.1
2018,"BE232",592.5,5688.53,63.7
2018,"BE233",254.7,2505.82,29.7
2018,"BE234",594.5,27142.24,293.3
2018,"BE235",293.5,3893.47,44
2018,"BE236",546.6,9061.54,102.7
2018,"BE24",540.5,50012.76,472
2018,"BE241",670.9,30991.08,278.8
2018,"BE242",434.6,19021.68,193.2
2018,"BE25",379.2,46761.87,538.5
2018,"BE251",432.9,11417.32,132.8
2018,"BE252",141.5,1402.11,17.9
2018,"BE253",192.6,3793.1,46.1
2018,"BE254",714.6,12683.85,142.3
2018,"BE255",537.6,4922.82,53.2
2018,"BE256",557.2,6318.66,78.6
2018,"BE257",279.8,3928.68,42.9
2018,"BE258",222.6,2295.33,24.7
2018,"BE3",215.8,106440.06,1285.2
2018,"BE31",367.3,19862.86,168
2018,"BE310",367.3,19862.86,168
2018,"BE32",353.9,34275.5,444.6
2018,"BE321",177.5,1962.27,26.3
2018,"BE322",772.2,12098.25,148.5
2018,"BE323",443.5,6721.25,84.5
2018,"BE324",749,2532.28,32
2018,"BE325",368.6,3993.05,56.4
2018,"BE326",162.9,2601.36,38.6
2018,"BE327",241.3,4367.04,58.4
2018,"BE33",289,31689.28,398.5
2018,"BE331",172.5,2672.69,35.5
2018,"BE332",797,19791.65,241.3
2018,"BE334",208.3,1497.32,20.3
2018,"BE335",181.3,5571.9,72.8
2018,"BE336",92.1,2155.71,28.7
2018,"BE34",64.1,7093.34,98.5
2018,"BE341",196.8,1521.88,20.5
2018,"BE342",46.8,1109.87,15.4
2018,"BE343",59.6,1685.5,23.2
2018,"BE344",46.6,1789.23,25.8
2018,"BE345",69.1,986.85,13.7
2018,"BE35",135.3,13519.09,175.5
2018,"BE351",70.2,2476.77,35.7
2018,"BE352",272.6,9793.5,122.1
2018,"BE353",73.8,1248.82,17.7
2018,"BEZ",NA,248.4,2.4
2018,"BEZZ",NA,248.4,2.4
2018,"BEZZZ",NA,248.4,2.4
2018,"BG",63.9,56111.77,3521.64
2018,"BG3",51.8,20961.63,1554.26
2018,"BG31",39.8,3925.58,295.34
2018,"BG311",28.7,348.24,31.14
2018,"BG312",36.6,604.94,49.48
2018,"BG313",45.8,1260.6,63.1
2018,"BG314",53,1090.07,97.78
2018,"BG315",30.5,621.73,53.85
2018,"BG32",53.9,4303.12,355.08
2018,"BG321",51.4,1267.19,102.93
2018,"BG322",54.2,755.53,53.95
2018,"BG323",78.3,1324.16,104.04
2018,"BG324",46.9,561.06,49.07
2018,"BG325",39.3,395.18,45.08
2018,"BG33",64,5957.94,431.3
2018,"BG331",124.9,3734.69,216.94
2018,"BG332",37.1,821.33,80.17
2018,"BG333",51.2,829.91,80.93
2018,"BG334",41.5,572.02,53.26
2018,"BG34",52.9,6774.99,472.54
2018,"BG341",53.8,2645.57,193.89
2018,"BG342",53.2,728.8,71.14
2018,"BG343",35.8,593.49,54.06
2018,"BG344",62.3,2807.13,153.45
2018,"BG4",83.1,35150.14,1967.39
2018,"BG41",104.1,27203.74,1303.96
2018,"BG411",1015.9,22693.25,963.87
2018,"BG412",32.7,1844.15,98.6
2018,"BG413",47.6,1526.49,148.97
2018,"BG414",51.1,569.57,42.58
2018,"BG415",39.4,570.28,49.95
2018,"BG42",63.9,7946.4,663.42
2018,"BG421",113.3,4497.43,336.34
2018,"BG422",42,1004.01,96.31
2018,"BG423",58.5,1209.8,110.91
2018,"BG424",33.3,576.5,50.33
2018,"BG425",48,658.67,69.54
2018,"CZ",137.7,210927.79,5417
2018,"CZ0",137.7,210927.79,5417
2018,"CZ01",2683.7,57669.77,955
2018,"CZ010",2683.7,57669.77,955
2018,"CZ02",127,23915.96,616
2018,"CZ020",127,23915.96,616
2018,"CZ03",71.4,20610.87,595
2018,"CZ031",66.7,10184.51,312
2018,"CZ032",77.4,10426.37,284
2018,"CZ04",131.7,15111.63,509
2018,"CZ041",91.1,3735.55,139
2018,"CZ042",156.8,11376.08,370
2018,"CZ05",123.4,24546.36,717
2018,"CZ051",141.8,6666.55,199
2018,"CZ052",117.7,9614.03,267
2018,"CZ053",116.6,8265.78,252
2018,"CZ06",123.6,30219.71,853
2018,"CZ063",76.3,8015.61,247
2018,"CZ064",168.6,22204.1,606
2018,"CZ07",133.3,19341.59,600
2018,"CZ071",121.4,9679.54,311
2018,"CZ072",149.1,9662.06,289
2018,"CZ08",226.7,19511.89,571
2018,"CZ080",226.7,19511.89,571
2018,"DK",138,302361.13,2966
2018,"DK0",138,298328.29,2960
2018,"DK01",751.2,123687.97,1080
2018,"DK011",4481.8,57693.03,524
2018,"DK012",1657,44901.3,352
2018,"DK013",342.8,19642.02,187
2018,"DK014",68.3,1451.78,17
2018,"DK02",118.1,29797.8,329
2018,"DK021",314.2,9149.85,106
2018,"DK022",93.4,20647.95,223
2018,"DK03",101.9,56575.33,596
2018,"DK031",145.8,19953.83,224
2018,"DK032",84.5,36621.5,371
2018,"DK04",103.2,62452.15,669
2018,"DK041",61.3,21494.34,224
2018,"DK042",154.1,40957.81,445
2018,"DK05",76.4,25815.19,286
