"TIME","GEO","UNIT","Value","Flag and Footnotes"
"2010","DED52","MIO_EUR","5,223.03",""
"2010","DED53","MIO_EUR","4,380.21",""
"2010","DEE","MIO_EUR","51,119.81",""
"2010","DEE0","MIO_EUR","51,119.81",""
"2010","DEE01","MIO_EUR","2,073.24",""
"2010","DEE02","MIO_EUR","6,001.31",""
"2010","DEE03","MIO_EUR","6,932.56",""
"2010","DEE04","MIO_EUR","1,687.39",""
"2010","DEE05","MIO_EUR","4,072.88",""
"2010","DEE06","MIO_EUR","1,831.36",""
"2010","DEE07","MIO_EUR","3,898.12",""
"2010","DEE08","MIO_EUR","3,827.73",""
"2010","DEE09","MIO_EUR","4,150.56",""
"2010","DEE0A","MIO_EUR","2,421.19",""
"2010","DEE0B","MIO_EUR","5,417.26",""
"2010","DEE0C","MIO_EUR","3,929.68",""
"2010","DEE0D","MIO_EUR","2,258.74",""
"2010","DEE0E","MIO_EUR","2,617.79",""
"2010","DEF","MIO_EUR","72,934.88",""
"2010","DEF0","MIO_EUR","72,934.88",""
"2010","DEF01","MIO_EUR","3,013.76",""
"2010","DEF02","MIO_EUR","9,135.2",""
"2010","DEF03","MIO_EUR","7,324.78",""
"2010","DEF04","MIO_EUR","2,446.09",""
"2010","DEF05","MIO_EUR","3,233.86",""
"2010","DEF06","MIO_EUR","3,459.41",""
"2010","DEF07","MIO_EUR","4,596.06",""
