"TIME","GEO","UNIT","WSTATUS","NACE_R2","Value","Flag and Footnotes"
"2016","UKD33","THS","EMP","TOTAL","377",""
"2016","UKD34","THS","EMP","TOTAL","274",""
"2016","UKD35","THS","EMP","TOTAL","197",""
"2016","UKD36","THS","EMP","TOTAL","218",""
"2016","UKD37","THS","EMP","TOTAL","230",""
"2016","UKD4","THS","EMP","TOTAL","657",""
"2016","UKD41","THS","EMP","TOTAL","68",""
"2016","UKD42","THS","EMP","TOTAL","60",""
"2016","UKD44","THS","EMP","TOTAL","93",""
"2016","UKD45","THS","EMP","TOTAL","219",""
"2016","UKD46","THS","EMP","TOTAL","124",""
"2016","UKD47","THS","EMP","TOTAL","93",""
"2016","UKD6","THS","EMP","TOTAL","509",""
"2016","UKD61","THS","EMP","TOTAL","138",""
"2016","UKD62","THS","EMP","TOTAL","198",""
"2016","UKD63","THS","EMP","TOTAL","174",""
"2016","UKD7","THS","EMP","TOTAL","632",""
"2016","UKD71","THS","EMP","TOTAL","190",""
"2016","UKD72","THS","EMP","TOTAL","245",""
"2016","UKD73","THS","EMP","TOTAL","95",""
"2016","UKD74","THS","EMP","TOTAL","102",""
"2016","UKE","THS","EMP","TOTAL","2,502",""
"2016","UKE1","THS","EMP","TOTAL","411",""
"2016","UKE11","THS","EMP","TOTAL","127",""
"2016","UKE12","THS","EMP","TOTAL","136",""
"2016","UKE13","THS","EMP","TOTAL","148",""
"2016","UKE2","THS","EMP","TOTAL","414",""
"2016","UKE21","THS","EMP","TOTAL","109",""
"2016","UKE22","THS","EMP","TOTAL","305",""
"2016","UKE3","THS","EMP","TOTAL","589",""
"2016","UKE31","THS","EMP","TOTAL","322",""
"2016","UKE32","THS","EMP","TOTAL","267",""
"2016","UKE4","THS","EMP","TOTAL","1,089",""
"2016","UKE41","THS","EMP","TOTAL","206",""
"2016","UKE42","THS","EMP","TOTAL","458",""
"2016","UKE44","THS","EMP","TOTAL","268",""
"2016","UKE45","THS","EMP","TOTAL","157",""
"2016","UKF","THS","EMP","TOTAL","2,155",""
"2016","UKF1","THS","EMP","TOTAL","982",""
"2016","UKF11","THS","EMP","TOTAL","134",""
"2016","UKF12","THS","EMP","TOTAL","114",""
"2016","UKF13","THS","EMP","TOTAL","195",""
"2016","UKF14","THS","EMP","TOTAL","223",""
"2016","UKF15","THS","EMP","TOTAL","200",""
"2016","UKF16","THS","EMP","TOTAL","115",""
"2016","UKF2","THS","EMP","TOTAL","865",""
"2016","UKF21","THS","EMP","TOTAL","180",""
"2016","UKF22","THS","EMP","TOTAL","330",""
"2016","UKF24","THS","EMP","TOTAL","211",""
"2016","UKF25","THS","EMP","TOTAL","144",""
"2016","UKF3","THS","EMP","TOTAL","308",""
"2016","UKF30","THS","EMP","TOTAL","308",""
"2016","UKG","THS","EMP","TOTAL","2,637",""
"2016","UKG1","THS","EMP","TOTAL","656",""
"2016","UKG11","THS","EMP","TOTAL","87",""
"2016","UKG12","THS","EMP","TOTAL","262",""
"2016","UKG13","THS","EMP","TOTAL","307",""
"2016","UKG2","THS","EMP","TOTAL","709",""
"2016","UKG21","THS","EMP","TOTAL","87",""
"2016","UKG22","THS","EMP","TOTAL","137",""
"2016","UKG23","THS","EMP","TOTAL","119",""
"2016","UKG24","THS","EMP","TOTAL","366",""
"2016","UKG3","THS","EMP","TOTAL","1,273",""
"2016","UKG31","THS","EMP","TOTAL","527",""
"2016","UKG32","THS","EMP","TOTAL","124",""
"2016","UKG33","THS","EMP","TOTAL","158",""
"2016","UKG36","THS","EMP","TOTAL","118",""
"2016","UKG37","THS","EMP","TOTAL","135",""
"2016","UKG38","THS","EMP","TOTAL","108",""
"2016","UKG39","THS","EMP","TOTAL","102",""
"2016","UKH","THS","EMP","TOTAL","2,879",""
"2016","UKH1","THS","EMP","TOTAL","1,196",""
"2016","UKH11","THS","EMP","TOTAL","116",""
"2016","UKH12","THS","EMP","TOTAL","344",""
"2016","UKH14","THS","EMP","TOTAL","340",""
"2016","UKH15","THS","EMP","TOTAL","186",""
"2016","UKH16","THS","EMP","TOTAL","100",""
"2016","UKH17","THS","EMP","TOTAL","111",""
"2016","UKH2","THS","EMP","TOTAL","924",""
"2016","UKH21","THS","EMP","TOTAL","97",""
"2016","UKH23","THS","EMP","TOTAL","637",""
"2016","UKH24","THS","EMP","TOTAL","77",""
"2016","UKH25","THS","EMP","TOTAL","114",""
"2016","UKH3","THS","EMP","TOTAL","758",""
"2016","UKH31","THS","EMP","TOTAL","70",""
"2016","UKH32","THS","EMP","TOTAL","66",""
"2016","UKH34","THS","EMP","TOTAL","191",""
"2016","UKH35","THS","EMP","TOTAL","145",""
"2016","UKH36","THS","EMP","TOTAL","152",""
"2016","UKH37","THS","EMP","TOTAL","135",""
"2016","UKI","THS","EMP","TOTAL","5,291",""
"2016","UKI3","THS","EMP","TOTAL","1,989",""
"2016","UKI31","THS","EMP","TOTAL","849",""
"2016","UKI32","THS","EMP","TOTAL","739",""
"2016","UKI33","THS","EMP","TOTAL","277",""
"2016","UKI34","THS","EMP","TOTAL","124",""
"2016","UKI4","THS","EMP","TOTAL","1,290",""
"2016","UKI41","THS","EMP","TOTAL","238",""
"2016","UKI42","THS","EMP","TOTAL","282",""
"2016","UKI43","THS","EMP","TOTAL","308",""
"2016","UKI44","THS","EMP","TOTAL","312",""
"2016","UKI45","THS","EMP","TOTAL","149",""
"2016","UKI5","THS","EMP","TOTAL","577",""
"2016","UKI51","THS","EMP","TOTAL","164",""
"2016","UKI52","THS","EMP","TOTAL","147",""
"2016","UKI53","THS","EMP","TOTAL","157",""
"2016","UKI54","THS","EMP","TOTAL","109",""
"2016","UKI6","THS","EMP","TOTAL","489",""
"2016","UKI61","THS","EMP","TOTAL","115",""
"2016","UKI62","THS","EMP","TOTAL","126",""
"2016","UKI63","THS","EMP","TOTAL","248",""
"2016","UKI7","THS","EMP","TOTAL","946",""
"2016","UKI71","THS","EMP","TOTAL","139",""
"2016","UKI72","THS","EMP","TOTAL","129",""
"2016","UKI73","THS","EMP","TOTAL","141",""
"2016","UKI74","THS","EMP","TOTAL","272",""
"2016","UKI75","THS","EMP","TOTAL","264",""
"2016","UKJ","THS","EMP","TOTAL","4,525",""
"2016","UKJ1","THS","EMP","TOTAL","1,405",""
"2016","UKJ11","THS","EMP","TOTAL","555",""
"2016","UKJ12","THS","EMP","TOTAL","193",""
"2016","UKJ13","THS","EMP","TOTAL","258",""
"2016","UKJ14","THS","EMP","TOTAL","399",""
"2016","UKJ2","THS","EMP","TOTAL","1,394",""
"2016","UKJ21","THS","EMP","TOTAL","148",""
"2016","UKJ22","THS","EMP","TOTAL","203",""
"2016","UKJ25","THS","EMP","TOTAL","433",""
"2016","UKJ26","THS","EMP","TOTAL","195",""
"2016","UKJ27","THS","EMP","TOTAL","191",""
"2016","UKJ28","THS","EMP","TOTAL","223",""
"2016","UKJ3","THS","EMP","TOTAL","949",""
"2016","UKJ31","THS","EMP","TOTAL","113",""
"2016","UKJ32","THS","EMP","TOTAL","123",""
"2016","UKJ34","THS","EMP","TOTAL","55",""
"2016","UKJ35","THS","EMP","TOTAL","194",""
"2016","UKJ36","THS","EMP","TOTAL","278",""
"2016","UKJ37","THS","EMP","TOTAL","186",""
"2016","UKJ4","THS","EMP","TOTAL","777",""
"2016","UKJ41","THS","EMP","TOTAL","101",""
"2016","UKJ43","THS","EMP","TOTAL","158",""
"2016","UKJ44","THS","EMP","TOTAL","194",""
"2016","UKJ45","THS","EMP","TOTAL","144",""
"2016","UKJ46","THS","EMP","TOTAL","179",""
"2016","UKK","THS","EMP","TOTAL","2,681",""
"2016","UKK1","THS","EMP","TOTAL","1,290",""
"2016","UKK11","THS","EMP","TOTAL","279",""
"2016","UKK12","THS","EMP","TOTAL","344",""
"2016","UKK13","THS","EMP","TOTAL","312",""
"2016","UKK14","THS","EMP","TOTAL","124",""
"2016","UKK15","THS","EMP","TOTAL","230",""
"2016","UKK2","THS","EMP","TOTAL","612",""
"2016","UKK21","THS","EMP","TOTAL","176",""
"2016","UKK22","THS","EMP","TOTAL","182",""
"2016","UKK23","THS","EMP","TOTAL","253",""
"2016","UKK3","THS","EMP","TOTAL","243",""
"2016","UKK30","THS","EMP","TOTAL","243",""
"2016","UKK4","THS","EMP","TOTAL","537",""
"2016","UKK41","THS","EMP","TOTAL","116",""
"2016","UKK42","THS","EMP","TOTAL","51",""
"2016","UKK43","THS","EMP","TOTAL","370",""
"2016","UKL","THS","EMP","TOTAL","1,349",""
"2016","UKL1","THS","EMP","TOTAL","776",""
"2016","UKL11","THS","EMP","TOTAL","23",""
"2016","UKL12","THS","EMP","TOTAL","59",""
"2016","UKL13","THS","EMP","TOTAL","90",""
"2016","UKL14","THS","EMP","TOTAL","162",""
"2016","UKL15","THS","EMP","TOTAL","103",""
"2016","UKL16","THS","EMP","TOTAL","113",""
"2016","UKL17","THS","EMP","TOTAL","113",""
"2016","UKL18","THS","EMP","TOTAL","113",""
"2016","UKL2","THS","EMP","TOTAL","574",""
"2016","UKL21","THS","EMP","TOTAL","117",""
"2016","UKL22","THS","EMP","TOTAL","259",""
"2016","UKL23","THS","EMP","TOTAL","136",""
"2016","UKL24","THS","EMP","TOTAL","61",""
"2016","UKM","THS","EMP","TOTAL","2,512",""
"2016","UKM5","THS","EMP","TOTAL","282",""
"2016","UKM50","THS","EMP","TOTAL","282",""
"2016","UKM6","THS","EMP","TOTAL","230",""
"2016","UKM61","THS","EMP","TOTAL","50",""
"2016","UKM62","THS","EMP","TOTAL","89",""
"2016","UKM63","THS","EMP","TOTAL","49",""
"2016","UKM64","THS","EMP","TOTAL","14",""
"2016","UKM65","THS","EMP","TOTAL","12",""
"2016","UKM66","THS","EMP","TOTAL","16",""
"2016","UKM7","THS","EMP","TOTAL","901",""
"2016","UKM71","THS","EMP","TOTAL","112",""
"2016","UKM72","THS","EMP","TOTAL","153",""
"2016","UKM73","THS","EMP","TOTAL","61",""
"2016","UKM75","THS","EMP","TOTAL","320",""
"2016","UKM76","THS","EMP","TOTAL","65",""
"2016","UKM77","THS","EMP","TOTAL","113",""
"2016","UKM78","THS","EMP","TOTAL","77",""
"2016","UKM8","THS","EMP","TOTAL","741",""
"2016","UKM81","THS","EMP","TOTAL","68",""
"2016","UKM82","THS","EMP","TOTAL","408",""
"2016","UKM83","THS","EMP","TOTAL","135",""
"2016","UKM84","THS","EMP","TOTAL","129",""
"2016","UKM9","THS","EMP","TOTAL","359",""
"2016","UKM91","THS","EMP","TOTAL","45",""
"2016","UKM92","THS","EMP","TOTAL","65",""
"2016","UKM93","THS","EMP","TOTAL","82",""
"2016","UKM94","THS","EMP","TOTAL","48",""
"2016","UKM95","THS","EMP","TOTAL","119",""
"2016","UKN","THS","EMP","TOTAL","795",""
"2016","UKN0","THS","EMP","TOTAL","795",""
"2016","UKN06","THS","EMP","TOTAL","238",""
"2016","UKN07","THS","EMP","TOTAL","78",""
"2016","UKN08","THS","EMP","TOTAL","60",""
"2016","UKN09","THS","EMP","TOTAL","42",""
"2016","UKN10","THS","EMP","TOTAL","59",""
"2016","UKN11","THS","EMP","TOTAL","58",""
"2016","UKN12","THS","EMP","TOTAL","44",""
"2016","UKN13","THS","EMP","TOTAL","62",""
"2016","UKN14","THS","EMP","TOTAL","59",""
"2016","UKN15","THS","EMP","TOTAL","49",""
"2016","UKN16","THS","EMP","TOTAL","45",""
"2016","UKZ","THS","EMP","TOTAL","0",""
"2016","UKZZ","THS","EMP","TOTAL","0",""
"2016","UKZZZ","THS","EMP","TOTAL","0",""
"2016","MK","THS","EMP","TOTAL","788.92",""
"2016","MK0","THS","EMP","TOTAL","788.92",""
"2016","MK00","THS","EMP","TOTAL","788.92",""
"2016","MK001","THS","EMP","TOTAL","61.86",""
"2016","MK002","THS","EMP","TOTAL","75.54",""
"2016","MK003","THS","EMP","TOTAL","62.71",""
"2016","MK004","THS","EMP","TOTAL","104.44",""
"2016","MK005","THS","EMP","TOTAL","122.85",""
"2016","MK006","THS","EMP","TOTAL","80.8",""
"2016","MK007","THS","EMP","TOTAL","42.6",""
"2016","MK008","THS","EMP","TOTAL","238.13",""
"2016","RS","THS","EMP","TOTAL","2,727.94",""
"2016","RS1","THS","EMP","TOTAL","1,422.69",""
"2016","RS11","THS","EMP","TOTAL","754.94",""
"2016","RS110","THS","EMP","TOTAL","754.94",""
"2016","RS12","THS","EMP","TOTAL","667.74",""
"2016","RS121","THS","EMP","TOTAL","56.03",""
"2016","RS122","THS","EMP","TOTAL","86.36",""
"2016","RS123","THS","EMP","TOTAL","244.14",""
"2016","RS124","THS","EMP","TOTAL","47.46",""
"2016","RS125","THS","EMP","TOTAL","75.88",""
"2016","RS126","THS","EMP","TOTAL","57.73",""
"2016","RS127","THS","EMP","TOTAL","100.15",""
"2016","RS2","THS","EMP","TOTAL","1,304.71",""
"2016","RS21","THS","EMP","TOTAL","761.67",""
"2016","RS211","THS","EMP","TOTAL","116.55",""
"2016","RS212","THS","EMP","TOTAL","73.44",""
"2016","RS213","THS","EMP","TOTAL","117.7",""
"2016","RS214","THS","EMP","TOTAL","94.87",""
"2016","RS215","THS","EMP","TOTAL","69.87",""
"2016","RS216","THS","EMP","TOTAL","84.94",""
"2016","RS217","THS","EMP","TOTAL","99.05",""
"2016","RS218","THS","EMP","TOTAL","105.25",""
"2016","RS22","THS","EMP","TOTAL","543.04",""
"2016","RS221","THS","EMP","TOTAL","39.61",""
"2016","RS222","THS","EMP","TOTAL","72.33",""
"2016","RS223","THS","EMP","TOTAL","43.61",""
"2016","RS224","THS","EMP","TOTAL","79.35",""
"2016","RS225","THS","EMP","TOTAL","130.88",""
"2016","RS226","THS","EMP","TOTAL","32.64",""
"2016","RS227","THS","EMP","TOTAL","59.64",""
"2016","RS228","THS","EMP","TOTAL","50.19",""
"2016","RS229","THS","EMP","TOTAL","34.79",""
"2016","RSZ","THS","EMP","TOTAL","0.55",""
"2016","RSZZ","THS","EMP","TOTAL","0.55",""
"2016","RSZZZ","THS","EMP","TOTAL","0.55",""
"2017","EU27_2020","THS","EMP","TOTAL","204,166.51",""
"2017","BE","THS","EMP","TOTAL","4,748.5",""
"2017","BE1","THS","EMP","TOTAL","700.2",""
"2017","BE10","THS","EMP","TOTAL","700.2",""
"2017","BE100","THS","EMP","TOTAL","700.2",""
"2017","BE2","THS","EMP","TOTAL","2,777.1",""
"2017","BE21","THS","EMP","TOTAL","821.8",""
"2017","BE211","THS","EMP","TOTAL","479.8",""
"2017","BE212","THS","EMP","TOTAL","149.8",""
"2017","BE213","THS","EMP","TOTAL","192.3",""
"2017","BE22","THS","EMP","TOTAL","348.9",""
"2017","BE221","THS","EMP","TOTAL","202.8",""
"2017","BE222","THS","EMP","TOTAL","84",""
"2017","BE223","THS","EMP","TOTAL","62.1",""
"2017","BE23","THS","EMP","TOTAL","611.3",""
"2017","BE231","THS","EMP","TOTAL","88.9",""
"2017","BE232","THS","EMP","TOTAL","62.5",""
"2017","BE233","THS","EMP","TOTAL","28.9",""
"2017","BE234","THS","EMP","TOTAL","287",""
"2017","BE235","THS","EMP","TOTAL","43.6",""
"2017","BE236","THS","EMP","TOTAL","100.4",""
"2017","BE24","THS","EMP","TOTAL","463",""
"2017","BE241","THS","EMP","TOTAL","273.1",""
"2017","BE242","THS","EMP","TOTAL","189.9",""
"2017","BE25","THS","EMP","TOTAL","532.1",""
"2017","BE251","THS","EMP","TOTAL","131.7",""
"2017","BE252","THS","EMP","TOTAL","17.8",""
"2017","BE253","THS","EMP","TOTAL","45.7",""
"2017","BE254","THS","EMP","TOTAL","139.9",""
"2017","BE255","THS","EMP","TOTAL","52.7",""
"2017","BE256","THS","EMP","TOTAL","77.3",""
"2017","BE257","THS","EMP","TOTAL","42.5",""
"2017","BE258","THS","EMP","TOTAL","24.6",""
"2017","BE3","THS","EMP","TOTAL","1,269.2",""
"2017","BE31","THS","EMP","TOTAL","164.8",""
"2017","BE310","THS","EMP","TOTAL","164.8",""
"2017","BE32","THS","EMP","TOTAL","439.9",""
"2017","BE321","THS","EMP","TOTAL","26",""
"2017","BE322","THS","EMP","TOTAL","147.8",""
"2017","BE323","THS","EMP","TOTAL","83.9",""
"2017","BE324","THS","EMP","TOTAL","31.6",""
"2017","BE325","THS","EMP","TOTAL","55.1",""
"2017","BE326","THS","EMP","TOTAL","38",""
"2017","BE327","THS","EMP","TOTAL","57.5",""
"2017","BE33","THS","EMP","TOTAL","394",""
"2017","BE331","THS","EMP","TOTAL","35",""
"2017","BE332","THS","EMP","TOTAL","238.6",""
"2017","BE334","THS","EMP","TOTAL","19.9",""
"2017","BE335","THS","EMP","TOTAL","71.9",""
"2017","BE336","THS","EMP","TOTAL","28.6",""
"2017","BE34","THS","EMP","TOTAL","97.6",""
"2017","BE341","THS","EMP","TOTAL","20.5",""
"2017","BE342","THS","EMP","TOTAL","15.3",""
"2017","BE343","THS","EMP","TOTAL","23",""
"2017","BE344","THS","EMP","TOTAL","25.4",""
"2017","BE345","THS","EMP","TOTAL","13.5",""
"2017","BE35","THS","EMP","TOTAL","172.8",""
"2017","BE351","THS","EMP","TOTAL","35.3",""
"2017","BE352","THS","EMP","TOTAL","119.9",""
"2017","BE353","THS","EMP","TOTAL","17.5",""
"2017","BEZ","THS","EMP","TOTAL","2",""
"2017","BEZZ","THS","EMP","TOTAL","2",""
"2017","BEZZZ","THS","EMP","TOTAL","2",""
"2017","BG","THS","EMP","TOTAL","3,525.35",""
"2017","BG3","THS","EMP","TOTAL","1,564.03",""
"2017","BG31","THS","EMP","TOTAL","296.79",""
"2017","BG311","THS","EMP","TOTAL","31.74",""
"2017","BG312","THS","EMP","TOTAL","51.01",""
"2017","BG313","THS","EMP","TOTAL","64.06",""
"2017","BG314","THS","EMP","TOTAL","97.18",""
"2017","BG315","THS","EMP","TOTAL","52.8",""
"2017","BG32","THS","EMP","TOTAL","362.72",""
"2017","BG321","THS","EMP","TOTAL","102.85",""
"2017","BG322","THS","EMP","TOTAL","54.37",""
"2017","BG323","THS","EMP","TOTAL","104.89",""
"2017","BG324","THS","EMP","TOTAL","53.59",""
"2017","BG325","THS","EMP","TOTAL","47.02",""
"2017","BG33","THS","EMP","TOTAL","428.47",""
"2017","BG331","THS","EMP","TOTAL","214.34",""
"2017","BG332","THS","EMP","TOTAL","83.26",""
"2017","BG333","THS","EMP","TOTAL","78.98",""
"2017","BG334","THS","EMP","TOTAL","51.89",""
"2017","BG34","THS","EMP","TOTAL","476.06",""
"2017","BG341","THS","EMP","TOTAL","194.03",""
"2017","BG342","THS","EMP","TOTAL","75.13",""
"2017","BG343","THS","EMP","TOTAL","55.7",""
"2017","BG344","THS","EMP","TOTAL","151.2",""
"2017","BG4","THS","EMP","TOTAL","1,961.32",""
"2017","BG41","THS","EMP","TOTAL","1,284.28",""
"2017","BG411","THS","EMP","TOTAL","947.71",""
"2017","BG412","THS","EMP","TOTAL","96.13",""
"2017","BG413","THS","EMP","TOTAL","150.43",""
"2017","BG414","THS","EMP","TOTAL","40.51",""
"2017","BG415","THS","EMP","TOTAL","49.5",""
"2017","BG42","THS","EMP","TOTAL","677.04",""
"2017","BG421","THS","EMP","TOTAL","344.36",""
"2017","BG422","THS","EMP","TOTAL","100.11",""
"2017","BG423","THS","EMP","TOTAL","113.73",""
"2017","BG424","THS","EMP","TOTAL","49.95",""
"2017","BG425","THS","EMP","TOTAL","68.88",""
"2017","CZ","THS","EMP","TOTAL","5,346",""
"2017","CZ0","THS","EMP","TOTAL","5,346",""
"2017","CZ01","THS","EMP","TOTAL","920",""
"2017","CZ010","THS","EMP","TOTAL","920",""
"2017","CZ02","THS","EMP","TOTAL","616",""
"2017","CZ020","THS","EMP","TOTAL","616",""
"2017","CZ03","THS","EMP","TOTAL","597",""
"2017","CZ031","THS","EMP","TOTAL","316",""
"2017","CZ032","THS","EMP","TOTAL","281",""
"2017","CZ04","THS","EMP","TOTAL","509",""
"2017","CZ041","THS","EMP","TOTAL","141",""
"2017","CZ042","THS","EMP","TOTAL","368",""
"2017","CZ05","THS","EMP","TOTAL","714",""
"2017","CZ051","THS","EMP","TOTAL","196",""
"2017","CZ052","THS","EMP","TOTAL","271",""
"2017","CZ053","THS","EMP","TOTAL","247",""
"2017","CZ06","THS","EMP","TOTAL","840",""
"2017","CZ063","THS","EMP","TOTAL","242",""
"2017","CZ064","THS","EMP","TOTAL","597",""
"2017","CZ07","THS","EMP","TOTAL","582",""
"2017","CZ071","THS","EMP","TOTAL","299",""
"2017","CZ072","THS","EMP","TOTAL","283",""
"2017","CZ08","THS","EMP","TOTAL","569",""
"2017","CZ080","THS","EMP","TOTAL","569",""
"2017","DK","THS","EMP","TOTAL","2,920",""
"2017","DK0","THS","EMP","TOTAL","2,915",""
"2017","DK01","THS","EMP","TOTAL","1,059",""
"2017","DK011","THS","EMP","TOTAL","511",""
"2017","DK012","THS","EMP","TOTAL","347",""
"2017","DK013","THS","EMP","TOTAL","184",""
"2017","DK014","THS","EMP","TOTAL","18",""
"2017","DK02","THS","EMP","TOTAL","325",""
"2017","DK021","THS","EMP","TOTAL","104",""
"2017","DK022","THS","EMP","TOTAL","221",""
"2017","DK03","THS","EMP","TOTAL","589",""
"2017","DK031","THS","EMP","TOTAL","222",""
"2017","DK032","THS","EMP","TOTAL","367",""
"2017","DK04","THS","EMP","TOTAL","661",""
"2017","DK041","THS","EMP","TOTAL","223",""
"2017","DK042","THS","EMP","TOTAL","438",""
"2017","DK05","THS","EMP","TOTAL","281",""
"2017","DK050","THS","EMP","TOTAL","281",""
"2017","DKZ","THS","EMP","TOTAL","4",""
"2017","DKZZ","THS","EMP","TOTAL","4",""
"2017","DKZZZ","THS","EMP","TOTAL","4",""
"2017","DE","THS","EMP","TOTAL","44,262","p"
"2017","DE1","THS","EMP","TOTAL","6,256.39","p"
"2017","DE11","THS","EMP","TOTAL","2,408.49","p"
"2017","DE111","THS","EMP","TOTAL","529.85","p"
"2017","DE112","THS","EMP","TOTAL","230.09","p"
"2017","DE113","THS","EMP","TOTAL","286.79","p"
"2017","DE114","THS","EMP","TOTAL","121.69","p"
"2017","DE115","THS","EMP","TOTAL","263.99","p"
"2017","DE116","THS","EMP","TOTAL","204.65","p"
"2017","DE117","THS","EMP","TOTAL","97.32","p"
"2017","DE118","THS","EMP","TOTAL","176.81","p"
"2017","DE119","THS","EMP","TOTAL","70.82","p"
"2017","DE11A","THS","EMP","TOTAL","110.39","p"
"2017","DE11B","THS","EMP","TOTAL","77.31","p"
"2017","DE11C","THS","EMP","TOTAL","67.43","p"
"2017","DE11D","THS","EMP","TOTAL","171.36","p"
"2017","DE12","THS","EMP","TOTAL","1,570.31","p"
"2017","DE121","THS","EMP","TOTAL","42.13","p"
"2017","DE122","THS","EMP","TOTAL","240.01","p"
"2017","DE123","THS","EMP","TOTAL","212.07","p"
"2017","DE124","THS","EMP","TOTAL","117.86","p"
"2017","DE125","THS","EMP","TOTAL","122.8","p"
"2017","DE126","THS","EMP","TOTAL","240.95","p"
"2017","DE127","THS","EMP","TOTAL","66.82","p"
"2017","DE128","THS","EMP","TOTAL","237.43","p"
"2017","DE129","THS","EMP","TOTAL","76.76","p"
"2017","DE12A","THS","EMP","TOTAL","66.32","p"
"2017","DE12B","THS","EMP","TOTAL","84.06","p"
"2017","DE12C","THS","EMP","TOTAL","63.1","p"
"2017","DE13","THS","EMP","TOTAL","1,235.33","p"
"2017","DE131","THS","EMP","TOTAL","175.1","p"
"2017","DE132","THS","EMP","TOTAL","119.94","p"
"2017","DE133","THS","EMP","TOTAL","75.23","p"
"2017","DE134","THS","EMP","TOTAL","244.8","p"
"2017","DE135","THS","EMP","TOTAL","77.74","p"
"2017","DE136","THS","EMP","TOTAL","120.32","p"
"2017","DE137","THS","EMP","TOTAL","87.64","p"
"2017","DE138","THS","EMP","TOTAL","146.75","p"
"2017","DE139","THS","EMP","TOTAL","108.92","p"
"2017","DE13A","THS","EMP","TOTAL","78.89","p"
"2017","DE14","THS","EMP","TOTAL","1,042.26","p"
"2017","DE141","THS","EMP","TOTAL","156.76","p"
"2017","DE142","THS","EMP","TOTAL","115.07","p"
"2017","DE143","THS","EMP","TOTAL","93.72","p"
"2017","DE144","THS","EMP","TOTAL","125.34","p"
"2017","DE145","THS","EMP","TOTAL","80.12","p"
"2017","DE146","THS","EMP","TOTAL","113.56","p"
"2017","DE147","THS","EMP","TOTAL","124.05","p"
"2017","DE148","THS","EMP","TOTAL","164.14","p"
"2017","DE149","THS","EMP","TOTAL","69.5","p"
"2017","DE2","THS","EMP","TOTAL","7,529.88","p"
"2017","DE21","THS","EMP","TOTAL","2,838.19","p"
"2017","DE211","THS","EMP","TOTAL","126.59","p"
"2017","DE212","THS","EMP","TOTAL","1,105.21","p"
"2017","DE213","THS","EMP","TOTAL","50.17","p"
"2017","DE214","THS","EMP","TOTAL","62.57","p"
"2017","DE215","THS","EMP","TOTAL","54.83","p"
"2017","DE216","THS","EMP","TOTAL","56.26","p"
"2017","DE217","THS","EMP","TOTAL","61.43","p"
"2017","DE218","THS","EMP","TOTAL","58.64","p"
"2017","DE219","THS","EMP","TOTAL","57.42","p"
"2017","DE21A","THS","EMP","TOTAL","59.78","p"
"2017","DE21B","THS","EMP","TOTAL","109.94","p"
"2017","DE21C","THS","EMP","TOTAL","77.79","p"
"2017","DE21D","THS","EMP","TOTAL","44.72","p"
"2017","DE21E","THS","EMP","TOTAL","55.2","p"
"2017","DE21F","THS","EMP","TOTAL","52.57","p"
"2017","DE21G","THS","EMP","TOTAL","56.16","p"
"2017","DE21H","THS","EMP","TOTAL","287.99","p"
"2017","DE21I","THS","EMP","TOTAL","45.43","p"
"2017","DE21J","THS","EMP","TOTAL","57.39","p"
"2017","DE21K","THS","EMP","TOTAL","121.32","p"
"2017","DE21L","THS","EMP","TOTAL","70.16","p"
"2017","DE21M","THS","EMP","TOTAL","94.97","p"
"2017","DE21N","THS","EMP","TOTAL","71.65","p"
"2017","DE22","THS","EMP","TOTAL","673.8","p"
"2017","DE221","THS","EMP","TOTAL","57.04","p"
"2017","DE222","THS","EMP","TOTAL","53.79","p"
"2017","DE223","THS","EMP","TOTAL","40.75","p"
"2017","DE224","THS","EMP","TOTAL","69.51","p"
"2017","DE225","THS","EMP","TOTAL","37.37","p"
"2017","DE226","THS","EMP","TOTAL","54.97","p"
"2017","DE227","THS","EMP","TOTAL","66.58","p"
"2017","DE228","THS","EMP","TOTAL","88.02","p"
"2017","DE229","THS","EMP","TOTAL","40","p"
"2017","DE22A","THS","EMP","TOTAL","57.81","p"
"2017","DE22B","THS","EMP","TOTAL","40.39","p"
"2017","DE22C","THS","EMP","TOTAL","67.56","p"
"2017","DE23","THS","EMP","TOTAL","641.06","p"
"2017","DE231","THS","EMP","TOTAL","36.64","p"
"2017","DE232","THS","EMP","TOTAL","158.48","p"
"2017","DE233","THS","EMP","TOTAL","41.72","p"
"2017","DE234","THS","EMP","TOTAL","40.78","p"
"2017","DE235","THS","EMP","TOTAL","74.13","p"
"2017","DE236","THS","EMP","TOTAL","67.31","p"
"2017","DE237","THS","EMP","TOTAL","41.18","p"
"2017","DE238","THS","EMP","TOTAL","67.81","p"
"2017","DE239","THS","EMP","TOTAL","77.68","p"
"2017","DE23A","THS","EMP","TOTAL","35.34","p"
"2017","DE24","THS","EMP","TOTAL","588.9","p"
"2017","DE241","THS","EMP","TOTAL","76.93","p"
"2017","DE242","THS","EMP","TOTAL","67.07","p"
"2017","DE243","THS","EMP","TOTAL","42.1","p"
"2017","DE244","THS","EMP","TOTAL","34.42","p"
"2017","DE245","THS","EMP","TOTAL","53.27","p"
"2017","DE246","THS","EMP","TOTAL","34.89","p"
"2017","DE247","THS","EMP","TOTAL","37.25","p"
"2017","DE248","THS","EMP","TOTAL","45.15","p"
